YEAR,MO,DY,HR,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,WS2M,RH2M,LOKASI,DATETIME,JAM_KATEGORI,IS_DAYTIME,BULAN,MUSIM,DURASI_AMAN_MENIT,LABEL_AMAN
2020,1,17,13,0.22,0.01,12.62,30.86,1.48,55.92,Bali,2020-01-17 13:00:00,Siang,1,1,Hujan,2.4,0
2020,1,17,14,0.18,0.01,8.95,30.67,1.63,56.95,Bali,2020-01-17 14:00:00,Siang,1,1,Hujan,3.4,0
2020,1,17,15,0.14,0.0,5.95,30.1,1.76,59.19,Bali,2020-01-17 15:00:00,Sore,1,1,Hujan,5.0,0
2020,1,17,16,0.09,0.0,2.47,29.19,1.83,63.3,Bali,2020-01-17 16:00:00,Sore,1,1,Hujan,12.1,1
2020,1,17,17,0.04,0.0,0.5,28.0,1.77,69.49,Bali,2020-01-17 17:00:00,Sore,1,1,Hujan,60.0,1
2020,1,18,6,0.01,0.0,0.03,23.74,1.18,91.2,Bali,2020-01-18 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,18,7,0.05,0.0,0.6,25.28,1.07,83.23,Bali,2020-01-18 07:00:00,Pagi,1,1,Hujan,50.0,1
2020,1,18,8,0.1,0.0,2.83,26.84,0.97,73.06,Bali,2020-01-18 08:00:00,Pagi,1,1,Hujan,10.6,1
2020,1,18,9,0.16,0.0,6.32,28.28,1.03,64.87,Bali,2020-01-18 09:00:00,Pagi,1,1,Hujan,4.7,0
2020,1,18,10,0.2,0.01,10.0,29.52,1.13,58.6,Bali,2020-01-18 10:00:00,Siang,1,1,Hujan,3.0,0
2020,1,18,11,0.22,0.01,12.88,30.51,1.23,54.32,Bali,2020-01-18 11:00:00,Siang,1,1,Hujan,2.3,0
2020,1,18,12,0.23,0.01,14.05,31.17,1.32,52.04,Bali,2020-01-18 12:00:00,Siang,1,1,Hujan,2.1,0
2020,1,18,13,0.22,0.01,12.2,31.47,1.44,51.53,Bali,2020-01-18 13:00:00,Siang,1,1,Hujan,2.5,0
2020,1,18,14,0.18,0.01,8.8,31.37,1.59,52.76,Bali,2020-01-18 14:00:00,Siang,1,1,Hujan,3.4,0
2020,1,18,15,0.14,0.0,5.9,30.84,1.71,55.7,Bali,2020-01-18 15:00:00,Sore,1,1,Hujan,5.1,0
2020,1,18,16,0.09,0.0,2.38,29.87,1.76,60.64,Bali,2020-01-18 16:00:00,Sore,1,1,Hujan,12.6,1
2020,1,18,17,0.04,0.0,0.45,28.64,1.68,67.4,Bali,2020-01-18 17:00:00,Sore,1,1,Hujan,66.7,1
2020,1,19,6,0.01,0.0,0.03,24.38,1.33,90.97,Bali,2020-01-19 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,19,7,0.04,0.0,0.57,25.44,1.28,87.05,Bali,2020-01-19 07:00:00,Pagi,1,1,Hujan,52.6,1
2020,1,19,8,0.1,0.0,2.65,26.86,1.23,76.47,Bali,2020-01-19 08:00:00,Pagi,1,1,Hujan,11.3,1
2020,1,19,9,0.15,0.0,6.12,28.38,1.26,66.46,Bali,2020-01-19 09:00:00,Pagi,1,1,Hujan,4.9,0
2020,1,19,10,0.19,0.01,9.75,29.56,1.35,60.56,Bali,2020-01-19 10:00:00,Siang,1,1,Hujan,3.1,0
2020,1,19,11,0.21,0.01,12.3,30.46,1.42,56.63,Bali,2020-01-19 11:00:00,Siang,1,1,Hujan,2.4,0
2020,1,19,12,0.21,0.01,12.62,31.07,1.48,54.14,Bali,2020-01-19 12:00:00,Siang,1,1,Hujan,2.4,0
2020,1,19,13,0.2,0.01,11.25,31.35,1.53,53.09,Bali,2020-01-19 13:00:00,Siang,1,1,Hujan,2.7,0
2020,1,19,14,0.17,0.01,8.07,31.25,1.56,53.51,Bali,2020-01-19 14:00:00,Siang,1,1,Hujan,3.7,0
2020,1,19,15,0.13,0.0,5.65,30.71,1.58,55.62,Bali,2020-01-19 15:00:00,Sore,1,1,Hujan,5.3,0
2020,1,19,16,0.08,0.0,2.25,29.84,1.52,59.41,Bali,2020-01-19 16:00:00,Sore,1,1,Hujan,13.3,1
2020,1,19,17,0.03,0.0,0.4,28.62,1.41,66.16,Bali,2020-01-19 17:00:00,Sore,1,1,Hujan,75.0,1
2020,1,20,6,0.01,0.0,0.03,24.56,1.25,92.04,Bali,2020-01-20 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,20,7,0.04,0.0,0.55,25.54,1.25,88.89,Bali,2020-01-20 07:00:00,Pagi,1,1,Hujan,54.5,1
2020,1,20,8,0.09,0.0,2.55,26.81,1.19,79.92,Bali,2020-01-20 08:00:00,Pagi,1,1,Hujan,11.8,1
2020,1,20,9,0.15,0.0,5.88,28.35,1.18,70.64,Bali,2020-01-20 09:00:00,Pagi,1,1,Hujan,5.1,0
2020,1,20,10,0.18,0.01,8.9,29.52,1.2,64.76,Bali,2020-01-20 10:00:00,Siang,1,1,Hujan,3.4,0
2020,1,20,11,0.21,0.01,12.02,30.39,1.27,60.67,Bali,2020-01-20 11:00:00,Siang,1,1,Hujan,2.5,0
2020,1,20,12,0.2,0.01,12.15,30.89,1.33,58.37,Bali,2020-01-20 12:00:00,Siang,1,1,Hujan,2.5,0
2020,1,20,13,0.16,0.01,9.25,31.1,1.39,57.53,Bali,2020-01-20 13:00:00,Siang,1,1,Hujan,3.2,0
2020,1,20,14,0.16,0.01,7.82,30.76,1.39,59.22,Bali,2020-01-20 14:00:00,Siang,1,1,Hujan,3.8,0
2020,1,20,15,0.11,0.0,4.78,30.01,1.32,62.71,Bali,2020-01-20 15:00:00,Sore,1,1,Hujan,6.3,0
2020,1,20,16,0.07,0.0,2.05,28.87,1.19,68.26,Bali,2020-01-20 16:00:00,Sore,1,1,Hujan,14.6,1
2020,1,20,17,0.03,0.0,0.4,27.75,1.05,74.58,Bali,2020-01-20 17:00:00,Sore,1,1,Hujan,75.0,1
2020,1,21,6,0.0,0.0,0.03,25.42,0.21,91.51,Bali,2020-01-21 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,21,7,0.03,0.0,0.43,25.81,0.21,90.8,Bali,2020-01-21 07:00:00,Pagi,1,1,Hujan,69.8,1
2020,1,21,8,0.07,0.0,2.03,26.17,0.4,89.51,Bali,2020-01-21 08:00:00,Pagi,1,1,Hujan,14.8,1
2020,1,21,9,0.13,0.0,5.18,26.75,0.86,84.22,Bali,2020-01-21 09:00:00,Pagi,1,1,Hujan,5.8,0
2020,1,21,10,0.17,0.01,8.35,27.39,1.09,78.37,Bali,2020-01-21 10:00:00,Siang,1,1,Hujan,3.6,0
2020,1,21,11,0.19,0.01,10.65,27.63,1.19,74.68,Bali,2020-01-21 11:00:00,Siang,1,1,Hujan,2.8,0
2020,1,21,12,0.2,0.01,11.93,27.87,1.21,72.28,Bali,2020-01-21 12:00:00,Siang,1,1,Hujan,2.5,0
2020,1,21,13,0.18,0.01,10.25,28.25,1.14,69.74,Bali,2020-01-21 13:00:00,Siang,1,1,Hujan,2.9,0
2020,1,21,14,0.14,0.0,6.88,28.48,1.02,68.08,Bali,2020-01-21 14:00:00,Siang,1,1,Hujan,4.4,0
2020,1,21,15,0.11,0.0,4.78,28.33,0.88,68.54,Bali,2020-01-21 15:00:00,Sore,1,1,Hujan,6.3,0
2020,1,21,16,0.07,0.0,2.0,27.79,0.75,71.4,Bali,2020-01-21 16:00:00,Sore,1,1,Hujan,15.0,1
2020,1,21,17,0.03,0.0,0.43,27.05,0.64,76.75,Bali,2020-01-21 17:00:00,Sore,1,1,Hujan,69.8,1
2020,1,22,6,0.0,0.0,0.03,25.0,1.18,92.98,Bali,2020-01-22 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,22,7,0.04,0.0,0.5,25.66,0.99,91.03,Bali,2020-01-22 07:00:00,Pagi,1,1,Hujan,60.0,1
2020,1,22,8,0.09,0.0,2.42,26.32,0.91,86.09,Bali,2020-01-22 08:00:00,Pagi,1,1,Hujan,12.4,1
2020,1,22,9,0.14,0.0,5.8,27.37,0.89,76.84,Bali,2020-01-22 09:00:00,Pagi,1,1,Hujan,5.2,0
2020,1,22,10,0.18,0.01,9.27,28.34,0.88,70.35,Bali,2020-01-22 10:00:00,Siang,1,1,Hujan,3.2,0
2020,1,22,11,0.21,0.01,12.65,29.27,0.82,65.24,Bali,2020-01-22 11:00:00,Siang,1,1,Hujan,2.4,0
2020,1,22,12,0.22,0.01,13.98,29.93,0.75,62.0,Bali,2020-01-22 12:00:00,Siang,1,1,Hujan,2.1,0
2020,1,22,13,0.21,0.01,12.25,30.15,0.68,60.86,Bali,2020-01-22 13:00:00,Siang,1,1,Hujan,2.4,0
2020,1,22,14,0.17,0.01,8.68,29.98,0.6,61.6,Bali,2020-01-22 14:00:00,Siang,1,1,Hujan,3.5,0
2020,1,22,15,0.13,0.0,5.93,29.41,0.55,64.38,Bali,2020-01-22 15:00:00,Sore,1,1,Hujan,5.1,0
2020,1,22,16,0.09,0.0,2.42,28.66,0.52,68.88,Bali,2020-01-22 16:00:00,Sore,1,1,Hujan,12.4,1
2020,1,22,17,0.04,0.0,0.5,27.81,0.5,75.31,Bali,2020-01-22 17:00:00,Sore,1,1,Hujan,60.0,1
2020,1,23,6,0.01,0.0,0.03,25.46,0.71,85.04,Bali,2020-01-23 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,23,7,0.04,0.0,0.55,25.82,0.6,88.23,Bali,2020-01-23 07:00:00,Pagi,1,1,Hujan,54.5,1
2020,1,23,8,0.1,0.0,2.65,26.96,0.55,79.33,Bali,2020-01-23 08:00:00,Pagi,1,1,Hujan,11.3,1
2020,1,23,9,0.15,0.0,6.1,28.67,0.57,69.47,Bali,2020-01-23 09:00:00,Pagi,1,1,Hujan,4.9,0
2020,1,23,10,0.19,0.01,9.77,29.96,0.61,63.51,Bali,2020-01-23 10:00:00,Siang,1,1,Hujan,3.1,0
2020,1,23,11,0.22,0.01,12.82,30.9,0.66,59.45,Bali,2020-01-23 11:00:00,Siang,1,1,Hujan,2.3,0
2020,1,23,12,0.23,0.01,13.9,31.45,0.72,57.13,Bali,2020-01-23 12:00:00,Siang,1,1,Hujan,2.2,0
2020,1,23,13,0.21,0.01,12.2,31.67,0.78,56.19,Bali,2020-01-23 13:00:00,Siang,1,1,Hujan,2.5,0
2020,1,23,14,0.18,0.01,8.98,31.5,0.81,56.6,Bali,2020-01-23 14:00:00,Siang,1,1,Hujan,3.3,0
2020,1,23,15,0.13,0.0,5.8,30.77,0.81,59.46,Bali,2020-01-23 15:00:00,Sore,1,1,Hujan,5.2,0
2020,1,23,16,0.08,0.0,2.33,29.91,0.74,63.42,Bali,2020-01-23 16:00:00,Sore,1,1,Hujan,12.9,1
2020,1,23,17,0.04,0.0,0.47,28.73,0.62,69.17,Bali,2020-01-23 17:00:00,Sore,1,1,Hujan,63.8,1
2020,1,24,6,0.0,0.0,0.03,25.19,0.87,86.54,Bali,2020-01-24 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,24,7,0.04,0.0,0.52,25.9,0.65,85.19,Bali,2020-01-24 07:00:00,Pagi,1,1,Hujan,57.7,1
2020,1,24,8,0.1,0.0,2.55,27.47,0.55,74.55,Bali,2020-01-24 08:00:00,Pagi,1,1,Hujan,11.8,1
2020,1,24,9,0.15,0.0,5.97,29.03,0.53,65.45,Bali,2020-01-24 09:00:00,Pagi,1,1,Hujan,5.0,0
2020,1,24,10,0.18,0.01,8.75,30.31,0.6,59.24,Bali,2020-01-24 10:00:00,Siang,1,1,Hujan,3.4,0
2020,1,24,11,0.2,0.01,11.32,31.28,0.72,55.07,Bali,2020-01-24 11:00:00,Siang,1,1,Hujan,2.7,0
2020,1,24,12,0.2,0.01,11.73,31.84,0.84,52.95,Bali,2020-01-24 12:00:00,Siang,1,1,Hujan,2.6,0
2020,1,24,13,0.2,0.01,10.77,31.98,0.91,52.75,Bali,2020-01-24 13:00:00,Siang,1,1,Hujan,2.8,0
2020,1,24,14,0.17,0.01,8.02,31.79,0.94,53.55,Bali,2020-01-24 14:00:00,Siang,1,1,Hujan,3.7,0
2020,1,24,15,0.13,0.0,5.45,31.29,0.93,55.21,Bali,2020-01-24 15:00:00,Sore,1,1,Hujan,5.5,0
2020,1,24,16,0.08,0.0,2.3,30.48,0.86,58.46,Bali,2020-01-24 16:00:00,Sore,1,1,Hujan,13.0,1
2020,1,24,17,0.04,0.0,0.47,29.31,0.7,64.29,Bali,2020-01-24 17:00:00,Sore,1,1,Hujan,63.8,1
2020,1,25,6,0.0,0.0,0.03,24.92,1.08,88.02,Bali,2020-01-25 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,25,7,0.04,0.0,0.5,26.07,0.76,83.85,Bali,2020-01-25 07:00:00,Pagi,1,1,Hujan,60.0,1
2020,1,25,8,0.1,0.0,2.67,27.68,0.63,72.42,Bali,2020-01-25 08:00:00,Pagi,1,1,Hujan,11.2,1
2020,1,25,9,0.15,0.0,5.93,29.07,0.56,64.12,Bali,2020-01-25 09:00:00,Pagi,1,1,Hujan,5.1,0
2020,1,25,10,0.19,0.01,9.57,30.28,0.6,58.11,Bali,2020-01-25 10:00:00,Siang,1,1,Hujan,3.1,0
2020,1,25,11,0.22,0.01,12.7,31.23,0.69,54.29,Bali,2020-01-25 11:00:00,Siang,1,1,Hujan,2.4,0
2020,1,25,12,0.23,0.01,14.18,31.82,0.8,52.13,Bali,2020-01-25 12:00:00,Siang,1,1,Hujan,2.1,0
2020,1,25,13,0.21,0.01,12.57,32.0,0.9,51.92,Bali,2020-01-25 13:00:00,Siang,1,1,Hujan,2.4,0
2020,1,25,14,0.18,0.01,9.32,31.73,0.98,52.85,Bali,2020-01-25 14:00:00,Siang,1,1,Hujan,3.2,0
2020,1,25,15,0.14,0.0,6.0,31.21,1.02,54.65,Bali,2020-01-25 15:00:00,Sore,1,1,Hujan,5.0,0
2020,1,25,16,0.09,0.0,2.42,30.42,1.03,57.88,Bali,2020-01-25 16:00:00,Sore,1,1,Hujan,12.4,1
2020,1,25,17,0.04,0.0,0.5,29.24,0.98,63.94,Bali,2020-01-25 17:00:00,Sore,1,1,Hujan,60.0,1
2020,1,26,6,0.0,0.0,0.03,24.66,1.3,92.16,Bali,2020-01-26 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,26,7,0.04,0.0,0.52,25.67,1.21,88.61,Bali,2020-01-26 07:00:00,Pagi,1,1,Hujan,57.7,1
2020,1,26,8,0.1,0.0,2.67,27.07,1.01,78.15,Bali,2020-01-26 08:00:00,Pagi,1,1,Hujan,11.2,1
2020,1,26,9,0.15,0.0,5.97,28.71,0.81,67.93,Bali,2020-01-26 09:00:00,Pagi,1,1,Hujan,5.0,0
2020,1,26,10,0.19,0.01,9.73,30.08,0.67,61.12,Bali,2020-01-26 10:00:00,Siang,1,1,Hujan,3.1,0
2020,1,26,11,0.22,0.01,12.77,31.27,0.6,56.08,Bali,2020-01-26 11:00:00,Siang,1,1,Hujan,2.3,0
2020,1,26,12,0.22,0.01,13.38,32.11,0.57,52.78,Bali,2020-01-26 12:00:00,Siang,1,1,Hujan,2.2,0
2020,1,26,13,0.21,0.01,12.0,32.41,0.59,52.44,Bali,2020-01-26 13:00:00,Siang,1,1,Hujan,2.5,0
2020,1,26,14,0.17,0.01,8.5,32.4,0.67,52.66,Bali,2020-01-26 14:00:00,Siang,1,1,Hujan,3.5,0
2020,1,26,15,0.14,0.0,6.12,31.89,0.75,55.02,Bali,2020-01-26 15:00:00,Sore,1,1,Hujan,4.9,0
2020,1,26,16,0.09,0.0,2.53,31.1,0.79,57.11,Bali,2020-01-26 16:00:00,Sore,1,1,Hujan,11.9,1
2020,1,26,17,0.04,0.0,0.52,29.9,0.75,62.79,Bali,2020-01-26 17:00:00,Sore,1,1,Hujan,57.7,1
2020,1,27,6,0.0,0.0,0.03,24.98,1.14,89.19,Bali,2020-01-27 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,27,7,0.04,0.0,0.52,25.98,0.94,86.45,Bali,2020-01-27 07:00:00,Pagi,1,1,Hujan,57.7,1
2020,1,27,8,0.09,0.0,2.6,27.36,0.81,77.61,Bali,2020-01-27 08:00:00,Pagi,1,1,Hujan,11.5,1
2020,1,27,9,0.15,0.0,6.03,29.04,0.77,67.92,Bali,2020-01-27 09:00:00,Pagi,1,1,Hujan,5.0,0
2020,1,27,10,0.19,0.01,9.65,30.34,0.78,60.74,Bali,2020-01-27 10:00:00,Siang,1,1,Hujan,3.1,0
2020,1,27,11,0.21,0.01,12.7,31.25,0.7,56.18,Bali,2020-01-27 11:00:00,Siang,1,1,Hujan,2.4,0
2020,1,27,12,0.21,0.01,13.43,31.79,0.56,53.58,Bali,2020-01-27 12:00:00,Siang,1,1,Hujan,2.2,0
2020,1,27,13,0.19,0.01,11.27,31.99,0.43,53.16,Bali,2020-01-27 13:00:00,Siang,1,1,Hujan,2.7,0
2020,1,27,14,0.16,0.01,8.2,31.85,0.3,54.36,Bali,2020-01-27 14:00:00,Siang,1,1,Hujan,3.7,0
2020,1,27,15,0.13,0.0,5.75,31.36,0.19,56.24,Bali,2020-01-27 15:00:00,Sore,1,1,Hujan,5.2,0
2020,1,27,16,0.09,0.0,2.4,30.5,0.16,60.79,Bali,2020-01-27 16:00:00,Sore,1,1,Hujan,12.5,1
2020,1,27,17,0.04,0.0,0.52,29.47,0.25,66.36,Bali,2020-01-27 17:00:00,Sore,1,1,Hujan,57.7,1
2020,1,28,6,0.0,0.0,0.03,25.38,1.15,92.27,Bali,2020-01-28 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,28,7,0.04,0.0,0.52,25.99,0.94,91.09,Bali,2020-01-28 07:00:00,Pagi,1,1,Hujan,57.7,1
2020,1,28,8,0.1,0.0,2.6,26.72,0.86,86.57,Bali,2020-01-28 08:00:00,Pagi,1,1,Hujan,11.5,1
2020,1,28,9,0.15,0.0,6.07,27.91,0.8,78.16,Bali,2020-01-28 09:00:00,Pagi,1,1,Hujan,4.9,0
2020,1,28,10,0.19,0.01,9.75,29.0,0.74,71.46,Bali,2020-01-28 10:00:00,Siang,1,1,Hujan,3.1,0
2020,1,28,11,0.21,0.01,12.27,29.94,0.72,66.23,Bali,2020-01-28 11:00:00,Siang,1,1,Hujan,2.4,0
2020,1,28,12,0.21,0.01,12.62,30.98,0.72,61.12,Bali,2020-01-28 12:00:00,Siang,1,1,Hujan,2.4,0
2020,1,28,13,0.18,0.01,10.48,31.75,0.78,57.38,Bali,2020-01-28 13:00:00,Siang,1,1,Hujan,2.9,0
2020,1,28,14,0.14,0.01,7.25,31.91,0.89,56.55,Bali,2020-01-28 14:00:00,Siang,1,1,Hujan,4.1,0
2020,1,28,15,0.11,0.0,5.1,31.5,1.04,58.3,Bali,2020-01-28 15:00:00,Sore,1,1,Hujan,5.9,0
2020,1,28,16,0.07,0.0,2.15,30.66,1.14,62.18,Bali,2020-01-28 16:00:00,Sore,1,1,Hujan,14.0,1
2020,1,28,17,0.03,0.0,0.43,29.5,1.05,68.51,Bali,2020-01-28 17:00:00,Sore,1,1,Hujan,69.8,1
2020,1,29,6,0.0,0.0,0.03,25.74,0.57,90.24,Bali,2020-01-29 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,29,7,0.04,0.0,0.47,26.54,0.34,87.77,Bali,2020-01-29 07:00:00,Pagi,1,1,Hujan,63.8,1
2020,1,29,8,0.1,0.0,2.5,27.87,0.3,79.21,Bali,2020-01-29 08:00:00,Pagi,1,1,Hujan,12.0,1
2020,1,29,9,0.15,0.0,5.82,29.32,0.4,71.63,Bali,2020-01-29 09:00:00,Pagi,1,1,Hujan,5.2,0
2020,1,29,10,0.16,0.01,7.75,30.41,0.56,66.47,Bali,2020-01-29 10:00:00,Siang,1,1,Hujan,3.9,0
2020,1,29,11,0.21,0.01,11.95,31.2,0.72,62.89,Bali,2020-01-29 11:00:00,Siang,1,1,Hujan,2.5,0
2020,1,29,12,0.21,0.01,12.77,31.52,0.81,61.55,Bali,2020-01-29 12:00:00,Siang,1,1,Hujan,2.3,0
2020,1,29,13,0.19,0.01,10.9,31.29,0.86,62.52,Bali,2020-01-29 13:00:00,Siang,1,1,Hujan,2.8,0
2020,1,29,14,0.17,0.01,8.15,30.58,0.92,65.88,Bali,2020-01-29 14:00:00,Siang,1,1,Hujan,3.7,0
2020,1,29,15,0.13,0.0,5.53,29.35,1.01,72.14,Bali,2020-01-29 15:00:00,Sore,1,1,Hujan,5.4,0
2020,1,29,16,0.08,0.0,2.25,28.23,1.07,78.26,Bali,2020-01-29 16:00:00,Sore,1,1,Hujan,13.3,1
2020,1,29,17,0.03,0.0,0.47,27.39,1.15,83.23,Bali,2020-01-29 17:00:00,Sore,1,1,Hujan,63.8,1
2020,1,30,6,0.0,0.0,0.03,25.61,0.6,93.34,Bali,2020-01-30 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,30,7,0.03,0.0,0.45,25.61,0.38,92.46,Bali,2020-01-30 07:00:00,Pagi,1,1,Hujan,66.7,1
2020,1,30,8,0.08,0.0,2.25,25.8,0.23,89.47,Bali,2020-01-30 08:00:00,Pagi,1,1,Hujan,13.3,1
2020,1,30,9,0.12,0.0,5.25,26.19,0.21,84.44,Bali,2020-01-30 09:00:00,Pagi,1,1,Hujan,5.7,0
2020,1,30,10,0.15,0.01,7.45,26.73,0.44,80.95,Bali,2020-01-30 10:00:00,Siang,1,1,Hujan,4.0,0
2020,1,30,11,0.14,0.01,8.07,27.29,0.79,78.89,Bali,2020-01-30 11:00:00,Siang,1,1,Hujan,3.7,0
2020,1,30,12,0.09,0.0,5.57,27.67,1.2,78.44,Bali,2020-01-30 12:00:00,Siang,1,1,Hujan,5.4,0
2020,1,30,13,0.06,0.0,3.5,27.75,1.59,79.75,Bali,2020-01-30 13:00:00,Siang,1,1,Hujan,8.6,0
2020,1,30,14,0.04,0.0,1.73,27.62,1.93,81.85,Bali,2020-01-30 14:00:00,Siang,1,1,Hujan,17.3,1
2020,1,30,15,0.03,0.0,1.25,27.35,2.14,84.43,Bali,2020-01-30 15:00:00,Sore,1,1,Hujan,24.0,1
2020,1,30,16,0.01,0.0,0.45,26.96,2.19,87.59,Bali,2020-01-30 16:00:00,Sore,1,1,Hujan,66.7,1
2020,1,30,17,0.01,0.0,0.12,26.52,2.02,90.5,Bali,2020-01-30 17:00:00,Sore,1,1,Hujan,120.0,1
2020,1,31,6,0.0,0.0,0.03,24.99,1.44,93.94,Bali,2020-01-31 06:00:00,Pagi,1,1,Hujan,120.0,1
2020,1,31,7,0.03,0.0,0.38,25.5,1.3,92.05,Bali,2020-01-31 07:00:00,Pagi,1,1,Hujan,78.9,1
2020,1,31,8,0.06,0.0,1.85,26.0,1.07,89.01,Bali,2020-01-31 08:00:00,Pagi,1,1,Hujan,16.2,1
2020,1,31,9,0.12,0.0,5.32,26.89,0.98,81.8,Bali,2020-01-31 09:00:00,Pagi,1,1,Hujan,5.6,0
2020,1,31,10,0.17,0.01,8.57,27.78,0.98,75.82,Bali,2020-01-31 10:00:00,Siang,1,1,Hujan,3.5,0
2020,1,31,11,0.19,0.01,10.9,28.39,1.02,71.99,Bali,2020-01-31 11:00:00,Siang,1,1,Hujan,2.8,0
2020,1,31,12,0.2,0.01,12.12,28.74,1.09,69.73,Bali,2020-01-31 12:00:00,Siang,1,1,Hujan,2.5,0
2020,1,31,13,0.2,0.01,11.1,28.76,1.17,69.14,Bali,2020-01-31 13:00:00,Siang,1,1,Hujan,2.7,0
2020,1,31,14,0.16,0.01,7.8,28.5,1.23,70.29,Bali,2020-01-31 14:00:00,Siang,1,1,Hujan,3.8,0
2020,1,31,15,0.12,0.0,5.45,27.9,1.23,74.05,Bali,2020-01-31 15:00:00,Sore,1,1,Hujan,5.5,0
2020,1,31,16,0.08,0.0,2.22,27.08,1.16,79.76,Bali,2020-01-31 16:00:00,Sore,1,1,Hujan,13.5,1
2020,1,31,17,0.03,0.0,0.5,26.39,1.08,85.66,Bali,2020-01-31 17:00:00,Sore,1,1,Hujan,60.0,1
2020,2,1,6,0.0,0.0,0.03,25.08,0.87,88.3,Bali,2020-02-01 06:00:00,Pagi,1,2,Hujan,120.0,1
2020,2,1,7,0.03,0.0,0.43,25.58,0.57,88.13,Bali,2020-02-01 07:00:00,Pagi,1,2,Hujan,69.8,1
2020,2,1,8,0.08,0.0,2.25,25.93,0.47,88.18,Bali,2020-02-01 08:00:00,Pagi,1,2,Hujan,13.3,1
2020,2,1,9,0.13,0.0,5.57,26.7,0.53,82.99,Bali,2020-02-01 09:00:00,Pagi,1,2,Hujan,5.4,0
2020,2,1,10,0.17,0.01,8.18,27.66,0.55,74.94,Bali,2020-02-01 10:00:00,Siang,1,2,Hujan,3.7,0
2020,2,1,11,0.2,0.01,10.88,28.31,0.57,70.89,Bali,2020-02-01 11:00:00,Siang,1,2,Hujan,2.8,0
2020,2,1,12,0.19,0.01,11.15,28.7,0.6,68.7,Bali,2020-02-01 12:00:00,Siang,1,2,Hujan,2.7,0
2020,2,1,13,0.18,0.01,10.05,28.86,0.66,68.06,Bali,2020-02-01 13:00:00,Siang,1,2,Hujan,3.0,0
2020,2,1,14,0.15,0.01,7.22,28.83,0.81,68.5,Bali,2020-02-01 14:00:00,Siang,1,2,Hujan,4.2,0
2020,2,1,15,0.1,0.0,4.57,28.56,0.95,70.56,Bali,2020-02-01 15:00:00,Sore,1,2,Hujan,6.6,0
2020,2,1,16,0.05,0.0,1.45,27.85,0.99,75.59,Bali,2020-02-01 16:00:00,Sore,1,2,Hujan,20.7,1
2020,2,1,17,0.03,0.0,0.35,27.07,0.93,81.99,Bali,2020-02-01 17:00:00,Sore,1,2,Hujan,85.7,1
2020,2,2,6,0.0,0.0,0.03,25.27,0.73,87.05,Bali,2020-02-02 06:00:00,Pagi,1,2,Hujan,120.0,1
2020,2,2,7,0.04,0.0,0.45,25.58,0.64,89.32,Bali,2020-02-02 07:00:00,Pagi,1,2,Hujan,66.7,1
2020,2,2,8,0.09,0.0,2.45,26.19,0.69,86.37,Bali,2020-02-02 08:00:00,Pagi,1,2,Hujan,12.2,1
2020,2,2,9,0.14,0.0,5.62,27.45,0.74,77.68,Bali,2020-02-02 09:00:00,Pagi,1,2,Hujan,5.3,0
2020,2,2,10,0.18,0.01,8.75,28.45,0.78,71.67,Bali,2020-02-02 10:00:00,Siang,1,2,Hujan,3.4,0
2020,2,2,11,0.2,0.01,11.57,29.18,0.8,67.67,Bali,2020-02-02 11:00:00,Siang,1,2,Hujan,2.6,0
2020,2,2,12,0.21,0.01,12.55,29.61,0.75,65.42,Bali,2020-02-02 12:00:00,Siang,1,2,Hujan,2.4,0
2020,2,2,13,0.2,0.01,11.05,29.91,0.59,63.79,Bali,2020-02-02 13:00:00,Siang,1,2,Hujan,2.7,0
2020,2,2,14,0.16,0.01,7.55,29.96,0.36,63.04,Bali,2020-02-02 14:00:00,Siang,1,2,Hujan,4.0,0
2020,2,2,15,0.12,0.0,5.12,29.7,0.22,63.83,Bali,2020-02-02 15:00:00,Sore,1,2,Hujan,5.9,0
2020,2,2,16,0.07,0.0,2.08,29.03,0.23,66.93,Bali,2020-02-02 16:00:00,Sore,1,2,Hujan,14.4,1
2020,2,2,17,0.03,0.0,0.47,27.96,0.19,73.53,Bali,2020-02-02 17:00:00,Sore,1,2,Hujan,63.8,1
2020,2,3,6,0.0,0.0,0.03,25.3,0.98,85.33,Bali,2020-02-03 06:00:00,Pagi,1,2,Hujan,120.0,1
2020,2,3,7,0.04,0.0,0.45,25.7,0.85,88.26,Bali,2020-02-03 07:00:00,Pagi,1,2,Hujan,66.7,1
